name,act_name,symbol,qty,cex,status,up_status,path,level,earn,cost,buy_px,benefit,sell_px,profit,order_id,client_order_id,fx_order_id,fx_client_order_id,signature,chain,open_at,close_at,mint,dex_act,dex_status,dex_fail_count
gateSolPOPCAT,gate,POPCAT_USDT,89.69,gate,closed,0,cex->dex,1,-0.03,29.014715,0.3235,29.951989,0.334,0.94,827102862033,t-TO3rr3zdrTYtvETv2s5gkSTbr_So,,,3vrhQKBRGJ47FmqgqJjfdiw6nDNJzZUx9WgLyHrZDFga31mRKoDzG8SWQuWV1G6KyNowVFfBajn49oBah3JxDg5w,sol,1745503694439,1745508061080,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,HrkfCQP1jbHnqLoWKj4HnDDimwfWA8fRYMTrnaks5ANt,success,0
gatePOPCAT,gate,POPCAT_USDT,90.17,gate,closed,0,buy->sell,1,0.6,29.386403,0.3259,29.990542,0.3326,0.6,827103982841,t-bOO7wfbYWiZdwlauU6yutCRlyVSt,827122926945,t-O4bLc6vduNTcMOcLrmS3CwZlZWW3,,,1745506944481,1745518180837,,,,0
gateTURBO,gate,TURBO_USDT,7072.1,gate,closed,0,sell->buy,1,0.6,30.0210645,0.004245,30.622193,0.00433,0.6,827112299739,t-OaXHKVn0y5UKF8IZ6vB5r3ondgfh,827117052959,t-yNUTwmCbx59iQXBovnx7jKFJbzzO,,,1745505873029,1745506864500,,,,0
gateTURBO,gate,TURBO_USDT,7097.2,gate,closed,0,buy->sell,1,0.6,29.382408,0.00414,29.98567,0.004225,0.6,827161540500,t-ODTvkLG3qym5OXIEjte2mC9B0BoQ,827178048653,t-Ceh7GDuVef4BNpSkKTJtRnPxf1nc,,,1745514590618,1745519084981,,,,0
gateTURBO,gate,TURBO_USDT,7251.6,gate,closed,0,sell->buy,1,0.6,30.0071208,0.004138,30.6090036,0.004221,0.6,827193597088,t-Cxy_pP5L4TKUybb_C6JTxD2eviw4,827205302779,t-u03S9CepEfL6vpnvUoBHJOUA_Dad,,,1745519079611,1745521440322,,,,0
gateTURBO,gate,TURBO_USDT,7029.9,gate,closed,0,buy->sell,1,0.6,29.384982,0.00418,29.9825235,0.004265,0.6,827244298927,t-9HEGYEjXf_OSCVcDhxX3NNZx5LKE,827261950975,t-UCmf52WD1GUhHkT3MV4OKjFyp0QB,,,1745528491682,1745530345345,,,,0
gateTURBO,gate,TURBO_USDT,7165.9,gate,closed,0,buy->sell,1,0.6,29.38019,0.0041,29.9821256,0.004184,0.6,827262012788,t-zW5V3jfigiUfBz6pmDPLYNLWv4wF,827271978145,t-eARxyYUT9kfvVeKnsOFBpqXLBO0L,,,1745530018521,1745530345343,,,,0
gatePOPCAT,gate,POPCAT_USDT,88.05,gate,closed,0,sell->buy,1,0.6,30.00744,0.3408,30.60618,0.3476,0.6,827262733836,t-PanDTyQwWLohhFYWOaXTU7x6apki,827290054772,t-e34UDqfHrt3JCw_C9cPIY9nSEGHC,,,1745532231829,1745533315393,,,,0
gateTURBO,gate,TURBO_USDT,7218.5,gate,closed,0,sell->buy,1,0.6,30.0217415,0.004159,30.620877,0.004242,0.6,827275358672,t-JwH1yM7iu4BxhhjU2AvNMV6V8xct,827280441058,t-Rpv0wf5YwTbtC6biEV3dQIRErw5F,,,1745530999028,1745533278463,,,,0
gateTURBO,gate,TURBO_USDT,7117.4,gate,closed,0,sell->buy,1,0.6,30.0211932,0.004218,30.6190548,0.004302,0.6,827280488048,t-lw6A0abQRxVu15wpfINaZCS9iYF5,827312000345,t-PXWbYIxd8PLDJ98xWSk9UKRLBQUU,,,1745534551109,1745564467458,,,,0
gatePOPCAT,gate,POPCAT_USDT,84.5,gate,closed,0,sell->buy,1,0.6,30.0313,0.3554,30.63125,0.3625,0.6,827311985628,t-SC1KTQTBWVdtqOpQj55SEf9Fa4SA,827324044008,t-XJGRtFIpQ8QkoWCj7cwjIAlXtCzh,,,1745536019356,1745540585445,,,,0
gateTURBO,gate,TURBO_USDT,6967.8,gate,closed,0,sell->buy,1,0.6,30.0172824,0.004308,30.6165132,0.004394,0.6,827312069349,t-eJVzNYDI14Y0sZJX9Ao9OHqwwexl,827327986352,t-mA1mYOwfDt_xXDgKNMp5MktAftsp,,,1745536412503,1745539158233,,,,0
gateTURBO,gate,TURBO_USDT,13893.7,gate,closed,0,sell->buy,2,2.4,60.020784,0.00432,62.4243941,0.004493,2.4,827314631356,t-OLV6TPYjRZYmL496_SQdd_3SDs2P,827328551487,t-5XBZCUQkwyybvlcvUebn6QAMea2A,,,1745536469470,1745539083448,,,,0
gatePOPCAT,gate,POPCAT_USDT,165.36,gate,closed,0,sell->buy,2,2.4,60.02568,0.363,62.4234,0.3775,2.4,827324123872,t-m2dc_x1XScEH9SrWpB5KSoJjJANf,827333375942,t-nphqLtuzaADJkyjCum0nZYvKUBmM,,,1745536944562,1745539033165,,,,0
gatePOPCAT,gate,POPCAT_USDT,82.68,gate,closed,0,sell->buy,1,0.6,30.021108,0.3631,30.624672,0.3704,0.6,827324544349,t-LaPMzYacta5tQTni9hkmXtqZ9q9J,827326784715,t-oD1XAFtPXDfS8Guxa2omy3D8fghz,,,1745536286033,1745539032445,,,,0
gatePOPCAT,gate,POPCAT_USDT,80.97,gate,closed,0,sell->buy,1,0.6,30.023676,0.3708,30.622854,0.3782,0.6,827326850676,t-t8s3kD2rwtc6wnMDrQTf2cE7irT7,827333396142,t-ASSUrBt4iz11O73izMmAJcJTGQ2M,,,1745536958098,1745538404866,,,,0
gateTURBO,gate,TURBO_USDT,6795.0,gate,closed,0,sell->buy,1,0.6,30.013515,0.004417,30.611475,0.004505,0.6,827328042637,t-YV331ckbwQpGhI0G8VYMbjB8fE_G,827339983798,t-gY8CAtxt9gwZehdTNrbRkUfMYZX4,,,1745537715133,1745538227052,,,,0
gateTURBO,gate,TURBO_USDT,13562.4,gate,closed,0,sell->buy,2,2.4,60.0271824,0.004426,62.4277272,0.004603,2.4,827328605684,t-YCml1HuB7vsuEnfD9N1Uo6ZVIAzq,827356243367,t-FLj8PqQV2p8OONrYQGITh5BTFmKf,,,1745539790293,1745556159298,,,,0
gatePOPCAT,gate,POPCAT_USDT,80.93,gate,closed,0,buy->sell,1,0.6,29.369497,0.3629,29.968379,0.3703,0.6,827330988695,t-kG8Nm9I4O5bKDhiI4jVBPI121JIl,827350499378,t-EWK2sve2unbJ3Pe55Y0a3MwB4Zu4,,,1745539038815,1745541693148,,,,0
gatePOPCAT,gate,POPCAT_USDT,79.53,gate,closed,0,sell->buy,1,0.6,30.038481,0.3777,30.634956,0.3852,0.6,827333478955,t-oJ2RfeP8txacPtkL9mIu3Ef5PDCa,827340462196,t-deDaXjoNAonvnEdsOD27W8oIuMdO,,,1745537779591,1745537961204,,,,0
gateTURBO,gate,TURBO_USDT,6787.3,gate,closed,0,buy->sell,1,0.6,29.389009,0.00433,29.9862914,0.004418,0.6,827337943518,t-No1ry8RnHL42zCNYAiuDMJNO_5a8,827350146272,t-EXirkhXlSq8wXks1vpCOTr7vb0oj,,,1745539025058,1745539521399,,,,0
gateTURBO,gate,TURBO_USDT,6654.8,gate,closed,0,sell->buy,1,0.6,30.0198028,0.004511,30.6187348,0.004601,0.6,827340035609,t-ZwnG8VLM2MkgMbYmHExUv7DytylR,827356249829,t-BOhAhitt01Lquw_UnmpG596KiPVa,,,1745539790294,1745545435835,,,,0
gatePOPCAT,gate,POPCAT_USDT,157.83,gate,closed,0,buy->sell,2,2.4,57.576384,0.3648,59.9754,0.38,2.4,827341005624,t-L9XXHGddRcrFBsC9fmk3LfBS4x1T,827348346082,t-0JdMVpvICPbNqkrKfqlrYTly440r,,,1745538749271,1745561415216,,,,0
gatePOPCAT,gate,POPCAT_USDT,236.75,gate,closed,0,buy->sell,3,5.4,84.5671,0.3572,89.965,0.38,5.4,827341034235,t-rrxTHaQnoR0EGVwmc22kmLWApRP9,827363102717,t-15r7v_K5_iFtvPpLXSPSdsHNOyVi,,,1745540567884,1745561415215,,,,0
gateSolPOPCAT,gate,POPCAT_USDT,80.06,gate,closed,0,cex->dex,1,0.06,29.005738,0.3623,30.077284,0.3757,1.07,827343368808,t-OMLjLAO1K6FzVGwvh0IoBIqWylA3,,,22y9Zme5PRwtwjzGc8119mWBVhKw9j2mWMXXZYrjW8NVLeKKCxVa8wbFSTfVxtQwVoPp3oDW15ia3ZEDwCLyqyiy,sol,1745538240781,1745539081529,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,HrkfCQP1jbHnqLoWKj4HnDDimwfWA8fRYMTrnaks5ANt,success,0
gateTURBO,gate,TURBO_USDT,20562.0,gate,closed,0,sell->buy,3,5.4,90.040998,0.004379,95.448804,0.004642,5.41,827346822246,t-vWq2ecT3HyRFbdTCYir5eDBwRigf,827356264406,t-KmveqWlHWhKy9pGjbtRzeV7zHiXz,,,1745539802373,1745557353746,,,,0
gateSolPOPCAT,gate,POPCAT_USDT,82.09,gate,closed,0,cex->dex,1,0.06,29.043442,0.3538,30.092227,0.3666,1.05,827348399266,t-UhWvAm9jEHZdQ5VBCnV6zRVUU9EE,,,TCh7Pd8ExE8YqbMm8eVzB9ALECRL3ifnH8jkPCD5iSxfUPppt29oGnPoM8rnFCgJACfngKTHiaC5D7imDQ9QXdw,sol,1745538840666,1745540881877,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,HrkfCQP1jbHnqLoWKj4HnDDimwfWA8fRYMTrnaks5ANt,success,0
gatePOPCAT,gate,POPCAT_USDT,82.58,gate,closed,0,buy->sell,1,0.6,29.381964,0.3558,29.984798,0.3631,0.6,827350553803,t-8aR36BQb91PXDPMLZ7PnVICnawNi,827362763223,t-Sg117BOvROza0fXJtDeZ9CyNFhGb,,,1745540585442,1745541352572,,,,0
gateTURBO,gate,TURBO_USDT,6518.2,gate,closed,0,sell->buy,1,0.6,30.016311,0.004605,30.6159854,0.004697,0.6,827356304647,t-1GaLqEVe35_UYcDngXgjH4s1mUUA,827356708343,t-KBw_BtzK4GItlYivYiJTILjnIyyM,,,1745539863146,1745539900933,,,,0
gateTURBO,gate,TURBO_USDT,13036.4,gate,closed,0,sell->buy,2,2.4,60.032622,0.004605,62.4313196,0.004789,2.4,827356311800,t-3rQj2lNVGAvrWHljTx5fSxGXBhoW,827358425967,t-FQialjP8TojMi0GNHwFoHEXeQj5E,,,1745540095395,1745544113633,,,,0
gateTURBO,gate,TURBO_USDT,19554.6,gate,closed,0,sell->buy,3,5.4,90.048933,0.004605,95.4460026,0.004881,5.4,827356324706,t-nE3XI8G1guS8nbAFoRaRGbQ2UGkK,827360097507,t-8bhW0cyCSN4yLEBH7QL1ZlZuBQbU,,,1745540248098,1745544113633,,,,0
gateTURBO,gate,TURBO_USDT,6347.9,gate,closed,0,sell->buy,1,0.6,30.0509586,0.004734,30.6540091,0.004829,0.6,827356720508,t-rpAUBtYtpTrKyhdZwWM41FXP4wTO,827359604655,t-OtSTQLe4KDSTR2vubdYCpIEVPkGY,,,1745540219121,1745543072468,,,,0
gateTURBO,gate,TURBO_USDT,12552.3,gate,closed,0,sell->buy,2,2.4,60.1129647,0.004789,62.510454,0.00498,2.4,827358439073,t-6q1rRBbwekAzu_0znCEJJ4mYMCwL,827361542659,t-mA_pluZSowVWR3OUy4I48pwLVNxF,,,1745540419143,1745543069465,,,,0
gateTURBO,gate,TURBO_USDT,6173.5,gate,closed,0,sell->buy,1,0.6,30.015557,0.004862,30.6143865,0.004959,0.6,827359648938,t-jyvMJC8DgeHWqZ7kFoqnOT0Sgr75,827361556537,t-jc9ZsNfG6vBVM8qNlsAYadjbOWmY,,,1745540416589,1745542920896,,,,0
gateTURBO,gate,TURBO_USDT,18358.0,gate,closed,0,sell->buy,3,5.4,90.064348,0.004906,95.4616,0.0052,5.4,827360146558,t-tNCBF_cH3vSM_vQmaZPN606hO20Q,827365991603,t-HBhcB5Ahp0XAK8CSmUczZq1cjPrW,,,1745541008682,1745542893787,,,,0
gateTURBO,gate,TURBO_USDT,6126.2,gate,closed,0,sell->buy,1,0.6,30.0367586,0.004903,30.6371262,0.005001,0.6,827361575848,t-o0xuUiM712lT1KJivph8LsycskiO,827362718268,t-jCFtfGBHICrMxuDhc7rdY5qYiAsW,,,1745540512102,1745542893910,,,,0
gateTURBO,gate,TURBO_USDT,12252.4,gate,closed,0,sell->buy,2,2.4,60.0735172,0.004903,62.4749876,0.005099,2.4,827361579771,t-wyzAuR6GXQGtM999H6g3M9KuDaV8,827362742532,t-8RpjsmbeQwyGxbr5ri0TW0LNv7vy,,,1745540555998,1745542893910,,,,0
gateTURBO,gate,TURBO_USDT,5801.6,gate,closed,0,sell->buy,1,0.6,30.052288,0.00518,30.6498528,0.005283,0.6,827362782386,t-ne00UAombTx7qjJRXSUWoUD7fscy,827368032156,t-UqnNnkOq1kPserAvsyrh5QNvBZzU,,,1745541254721,1745541395067,,,,0
gatePOPCAT,gate,POPCAT_USDT,168.87,gate,closed,0,sell->buy,2,2.4,60.033285,0.3555,62.431239,0.3697,2.4,827363484251,t-gglTfLWS6aJP85S5TnUrT68e9pQB,827371906945,t-ZGcIHsjWKfsKCGICJ5yPL1SUs2Cr,,,1745541693148,1745544161922,,,,0
gatePOPCAT,gate,POPCAT_USDT,82.82,gate,closed,0,sell->buy,1,0.6,30.02225,0.3625,30.618554,0.3697,0.6,827370530707,t-ISd2_lO5SwLpse3VhXX_5WEBkFqt,827371930337,t-xLWkjV_DkKoJjYM18gX79McTmhJe,,,1745541693148,1745543556584,,,,0
gatePOPCAT,gate,POPCAT_USDT,80.98,gate,closed,0,sell->buy,1,0.6,30.04358,0.371,30.642832,0.3784,0.6,827371975036,t-8sBcnnpVkITvyEOQeotSTuNkxvTX,827377908507,t-uq2w3A2cf2bn6DWLRUIryH05at3i,,,1745542477592,1745542816636,,,,0
gatePOPCAT,gate,POPCAT_USDT,159.47,gate,closed,0,buy->sell,2,2.4,57.552723,0.3609,59.944773,0.3759,2.39,827377921458,t-7EGfTvVbySeJce1e6_cItRlg2Vrv,827387823788,t-5Z1yqwxUmBvc_47NAzH_8bd0t2IR,,,1745543684324,1745552256694,,,,0
gateTURBO,gate,TURBO_USDT,6201.6,gate,closed,0,buy->sell,1,0.6,29.3459712,0.004732,29.9475264,0.004829,0.6,827381180816,t-abmq6txY8MsrpPsytQBErbI7_Lq3,827382695568,t-MS_2nTPKNJv6gD6rOZBn2x5_TM5d,,,1745543072469,1745543117388,,,,0
gateTURBO,gate,TURBO_USDT,12403.1,gate,closed,0,buy->sell,2,2.4,57.5007716,0.004636,59.906973,0.00483,2.41,827381184837,t-1due5TFu8MJ7sKZIoRQWD91hncxM,827391352446,t-5Pcte_oP7Fxedyp9N4bKmPJz6yvS,,,1745544067209,1745596594846,,,,0
gateTURBO,gate,TURBO_USDT,18604.7,gate,closed,0,buy->sell,3,5.4,84.4467333,0.004539,89.8420963,0.004829,5.4,827381192285,t-fd8mRFwhiuUWWZpTZEirLk79wyui,827400414120,t-GRU0NvJLf94iTjoe8T5b90wKR5aN,,,1745545139244,1745596594846,,,,0
gateTURBO,gate,TURBO_USDT,6251.3,gate,closed,0,buy->sell,1,0.6,29.3686074,0.004698,29.9687322,0.004794,0.6,827382755212,t-ehKD0Vjaj4nF17kivYUq96QsyzmR,827390252324,t-zjqz5A1nx0vcY43ruc3fEYikzhEx,,,1745543939200,1745596555948,,,,0
gateTURBO,gate,TURBO_USDT,6421.2,gate,closed,0,buy->sell,1,0.6,29.37699,0.004575,29.9741616,0.004668,0.6,827390314219,t-0CjaJ0CxVxy02IK4PRRNxXggkQWq,827393243278,t-Uvn25oIEyyVWMndjAd3hVgUe2tgH,,,1745544246918,1745596307380,,,,0
gateTURBO,gate,TURBO_USDT,6578.9,gate,closed,0,buy->sell,1,0.6,29.3879463,0.004467,29.9866262,0.004558,0.6,827421584986,t-1bUqXQzEnTvJwRTrcNne5rcOxcOX,827441179060,t-Z5rDIVBrkqylHGj2uHdN84RpxhpA,,,1745551210004,1745551721691,,,,0
gatePOPCAT,gate,POPCAT_USDT,81.81,gate,closed,0,sell->buy,1,0.6,30.016089,0.3669,30.613302,0.3742,0.6,827425098488,t-NXfuShLFz8uTCS0lTlwtMXeeSr0f,827430347719,t-ZMl_yOyWoEcj41DfZ5afEFD3m00j,,,1745549280586,1745550289175,,,,0
gateTURBO,gate,TURBO_USDT,6610.8,gate,closed,0,buy->sell,1,0.6,29.3783952,0.004444,29.979978,0.004535,0.6,827462350738,t-KRxxFElNiAjd70MqwftUa7091Ykl,827467754719,t-zJSLctsjB61kHsGeTAnuLKy4ULgU,,,1745555936559,1745592479267,,,,0
gateTURBO,gate,TURBO_USDT,6749.2,gate,closed,0,buy->sell,1,0.6,29.3860168,0.004354,29.9866956,0.004443,0.6,827467769489,t-P217A3GkCbszdUZIgowqzPfigE1f,827475715454,t-Vpv__LsPO4uQb2ayPxI2nMBW7pFD,,,1745557375685,1745592379487,,,,0
gatePOPCAT,gate,POPCAT_USDT,161.46,gate,closed,0,sell->buy,2,2.4,60.030828,0.3718,62.436582,0.3867,2.41,827488040047,t-1BV1BC2BnZi7u2wpKhPFNTf6pcDN,827501466232,t-Sj14tBib3F8puWl8CRmLDEPR7Aby,,,1745562423176,1745564768454,,,,0
gatePOPCAT,gate,POPCAT_USDT,80.42,gate,closed,0,sell->buy,1,0.6,30.012744,0.3732,30.615894,0.3807,0.6,827491064802,t-unk90OAkT5N3nwLH2qKojDNtCFpJ,827501150556,t-OM8F2DjjKbkjzvk9JxwxknEVJKpU,,,1745562367005,1745564706922,,,,0
gateTURBO,gate,TURBO_USDT,6997.9,gate,closed,0,buy->sell,1,0.6,29.3771842,0.004198,29.9790036,0.004284,0.6,827494514213,t-3L86EtndVjfvYNMBO4oP5Drti4qC,827512755768,t-vz5ZYCAPg8snKf4vV9PXk5nsWMt5,,,1745564555227,1745567467294,,,,0
gatePOPCAT,gate,POPCAT_USDT,78.86,gate,closed,0,sell->buy,1,0.6,30.00623,0.3805,30.605566,0.3881,0.6,827501173112,t-6354g5pC_Nr0cM8rGujE44wOLhJw,827501775057,t-dOAg7ZHBdE6PwNheHUbQlvmM1ulN,,,1745562462692,1745563441875,,,,0
gatePOPCAT,gate,POPCAT_USDT,77.9,gate,closed,0,buy->sell,1,0.6,29.39167,0.3773,29.9915,0.385,0.6,827504530167,t-HpuFB4DJti_0R_1d6q3Jy5OHnksP,827508771905,t-lKFuWfu3los6n2QQzcSj43Ml2nJr,,,1745563830863,1745566352023,,,,0
gatePOPCAT,gate,POPCAT_USDT,237.28,gate,closed,0,sell->buy,3,5.4,90.024032,0.3794,95.434016,0.4022,5.41,827520355137,t-panDuYOBeSGBNT07jZOm8EbroKdY,827544487025,t-Vlz1huZSnQPLKTaBR4Xbf76ioxAu,,,1745569609000,1745578536027,,,,0
gatePOPCAT,gate,POPCAT_USDT,156.97,gate,closed,0,sell->buy,2,2.4,60.009631,0.3823,62.411272,0.3976,2.4,827521154672,t-dppPK9vLc2wORyid3YED1clnySXu,827544083650,t-bUwEzq_3lsw695kYAvJg9aDmfnUb,,,1745569549293,1745578295195,,,,0
gatePOPCAT,gate,POPCAT_USDT,78.46,gate,closed,0,sell->buy,1,0.6,30.018796,0.3826,30.615092,0.3902,0.6,827522432156,t-M4iqF4E5ZoqOx85hvgKOcWd6vp9G,827523838723,t-tFETdq8U_o5YWbnGpEHKPQBqP95D,,,1745566495079,1745578289726,,,,0
gatePOPCAT,gate,POPCAT_USDT,77.03,gate,closed,0,sell->buy,1,0.6,30.010888,0.3896,30.611722,0.3974,0.6,827523847422,t-URbn6o3kAlUSyS5q7Y1m2l6Couck,827544095509,t-x9NmOVnvdjCABXzUr19q2BmjXROe,,,1745569549292,1745577073170,,,,0
gatePOPCAT,gate,POPCAT_USDT,75.22,gate,closed,0,sell->buy,1,0.6,30.027824,0.3992,30.629584,0.4072,0.6,827544191543,t-DqZfPKclj2wf40YkGXELUItFIWKV,827544507283,t-arL5r6rAugy1whpyhYHlqSf0y8C2,,,1745569616582,1745570384239,,,,0
gatePOPCAT,gate,POPCAT_USDT,150.43,gate,closed,0,sell->buy,2,2.4,60.051656,0.3992,62.458536,0.4152,2.41,827544196568,t-pVgY1p5EgkkCfjGDp05eaiVM9i3d,827545226143,t-idEoKd806kAwqASSz0TmVoe19TKT,,,1745569691729,1745570384239,,,,0
gatePOPCAT,gate,POPCAT_USDT,73.55,gate,closed,0,sell->buy,1,0.6,30.05253,0.4086,30.65564,0.4168,0.6,827544543335,t-T36WkBE_TRHho__7_fO15olKe9Nl,827545248711,t-aMKcp4Q9iSyEzDS0Ktq0EZsvh8Of,,,1745569711742,1745569877859,,,,0
gatePOPCAT,gate,POPCAT_USDT,141.69,gate,closed,0,buy->sell,2,2.4,57.52614,0.406,59.920701,0.4229,2.39,827545289723,t-q2C4jiPhuIhPD2oRCP4ihOyasv71,827546437057,t-GP6cZ6q4SJM9X1J72IUlvhZFCK8h,,,1745569903434,1745603114510,,,,0
gateSolPOPCAT,gate,POPCAT_USDT,75.04,gate,closed,0,dex->cex,1,0.04,29.9201,0.3987,30.969008,0.4127,1.05,827550010932,t-J78Pr2fJghlrZYogaFO4AT9Fjd_V,,,2n4NUD581aAYfLVSEgMF8kMfxm6BQXWgt9LBysa8qDQfaxDrhWEzdeLbqzYUJFoEW4HMy9oEKLpCPAfFZJ1Sa85s,sol,1745570525226,1745571486991,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,HrkfCQP1jbHnqLoWKj4HnDDimwfWA8fRYMTrnaks5ANt,success,0
gateSolPOPCAT,gate,POPCAT_USDT,73.43,gate,closed,0,cex->dex,1,0.04,29.019536,0.3952,30.173711,0.4109,1.15,827555941163,t-Y4VoUOG5TiidnjOnJ4E3Rl1iEaq_,,,5d77BtFYdTNzy66Mp4jY9dUn9aN6kkKVyybDVEh83HgQBxj5WxPAiTUm68RQUN6UaoqUBZ8tfDmDBjo9528nMnYP,sol,1745571485244,1745576764286,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,HrkfCQP1jbHnqLoWKj4HnDDimwfWA8fRYMTrnaks5ANt,success,0
gateSolPOPCAT,gate,POPCAT_USDT,72.58,gate,closed,0,cex->dex,1,0.06,29.017484,0.3998,30.186532,0.4159,1.17,827561462395,t-bqQZIVnuoXlgetFawtCPNd1gv2nu,,,3Fhcsn6AddPZS4rjwjLam4MWds9bfrErjaMRTjpuKyzkkBbQf8HDPaSDBKDZB3b9yH3LEiBE5ddSfDBQuVZuvaSn,sol,1745572261961,1745573400009,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,HrkfCQP1jbHnqLoWKj4HnDDimwfWA8fRYMTrnaks5ANt,success,0
gatePOPCAT,gate,POPCAT_USDT,75.2,gate,closed,0,buy->sell,1,1.0,28.99712,0.3856,29.99728,0.3989,1.0,827580565676,t-SQMfx_LYEmXPWjDrztN0R5dLsTXk,827600174309,t-iOnMdQ16ekVdz5vXNQMUoyA2J3Sd,,,1745577781384,1745591273992,,,,0
gatePOPCAT,gate,POPCAT_USDT,77.7,gate,closed,0,buy->sell,1,1.0,28.97433,0.3729,29.97666,0.3858,1.0,827600197557,t-dxzVIpSPqiGtPeR30DQTUSaZtUlK,827608889651,t-GgIEAKzRp0zfz_UyoCsCo6r5nr9T,,,1745578900716,1745581205181,,,,0
gatePOPCAT,gate,POPCAT_USDT,78.09,gate,closed,0,sell->buy,1,1.0,30.009987,0.3843,31.009539,0.3971,1.0,827621583826,t-9wuXff9lgrXBYK601ZTHosXk1w5w,827635178922,t-iEwqAg9lS42VgBobvh4MOc8Gfecf,,,1745583161962,1745584320265,,,,0
gateTURBO,gate,TURBO_USDT,20227.0,gate,closed,0,sell->buy,3,9.0,90.070831,0.004453,99.071846,0.004898,9.0,827697467500,t-KsiEdZFLQmTNEa4939tUbDVZJG06,827722758292,t-WB3UVFi8HQl1oFeO6DTHbzkvDCEE,,,1745596594847,1745613309651,,,,0
gatePOPCAT,gate,POPCAT_USDT,74.29,gate,closed,0,buy->sell,1,1.0,28.980529,0.3901,29.983444,0.4036,1.0,827702750103,t-edqLvMP7r528aAanYv0XZ74oQBEe,827709480699,t-BoVQahcyAASeKkrBchkUubyFivGR,,,1745594656106,1745599184378,,,,0
gateTURBO,gate,TURBO_USDT,6462.0,gate,closed,0,sell->buy,1,1.0,30.028914,0.004647,31.030524,0.004802,1.0,827719729911,t-oNsRNjR6qvmmDCpK2mA5kEQ2XW7o,827722305530,t-VxoFxa12OPQOOlJUR4Tn8zO5WqCQ,,,1745596558236,1745596986476,,,,0
gatePOPCAT,gate,POPCAT_USDT,74.83,gate,closed,0,sell->buy,1,1.0,30.014313,0.4011,31.017035,0.4145,1.0,827732316192,t-6MV3V7t3eqnFLxl4ApXbJUWHeDyL,827749173969,t-_vVGvBwyKLsJh9RdYBorWmlQCKCC,,,1745600308888,1745606231797,,,,0
gateSolPOPCAT,gate,POPCAT_USDT,73.19,gate,closed,0,dex->cex,1,0.06,29.5779,0.4041,30.981327,0.4233,1.4,827741152449,t-eGh0R1O48GdRjBOIxFhgOjzlVjdD,,,5hvByf7ynHdTt3bjpy2L8pZt2AJ4GzTrr7A9XttfSxneV8svzfKpn4BsY7tZYMQH2soKYSjHE5NJmrCiVjBhyrAQ,sol,1745599264672,1745603225798,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,HrkfCQP1jbHnqLoWKj4HnDDimwfWA8fRYMTrnaks5ANt,success,0
gatePOPCAT,gate,POPCAT_USDT,73.52,gate,closed,0,buy->sell,1,1.0,28.988936,0.3943,29.988808,0.4079,1.0,827790553898,t-bjqXl6JICDPMIl99isabWaugwZbl,827794270101,t-0flNjn1US41b6oSMhDyAj0kpbV0f,,,1745606331009,1745608032860,,,,0
gateTURBO,gate,TURBO_USDT,6462.0,gate,closed,0,buy->sell,1,1.0,28.98207,0.004485,29.98368,0.00464,1.0,827815036371,t-rwAozJ0LjFwV2Rdr_iACpvPmnWaj,827867392645,t-1LWJb_uvryYyN6bAY0jMfEWqZYRz,,,1745612957895,1745619005100,,,,0
gatePOPCAT,gate,POPCAT_USDT,72.94,gate,closed,0,buy->sell,1,1.0,28.99365,0.3975,29.992928,0.4112,1.0,827821347509,t-r7RzkF48_OXeKy4TAwGoAHTcDAlL,827867340466,t-5Ow8o3VClYCKDCDERWHPupOnovtw,,,1745614402374,1745617007304,,,,0
gatePOPCAT,gate,POPCAT_USDT,72.06,gate,closed,0,sell->buy,1,1.0,30.01299,0.4165,31.014624,0.4304,1.0,827887541149,t-Pnn8Uh6DRQoVDtLD_9ZSz6K9Mf45,827923183156,t-9f_ix04VMMblfjfLvpZVAJx1Vrvt,,,1745621360371,1745624254492,,,,0
gatePOPCAT,gate,POPCAT_USDT,144.61,gate,closed,0,sell->buy,2,4.0,60.056533,0.4153,64.06223,0.443,4.01,827903142653,t-dKKrnQNbedb5dSec1dSSTPzSC_z6,827925045969,t-CAV82dWY2hr3cUEj01odHIVn4pl4,,,1745621558296,1745624350435,,,,0
gatePOPCAT,gate,POPCAT_USDT,69.93,gate,closed,0,sell->buy,1,1.0,30.020949,0.4293,31.020948,0.4436,1.0,827923418440,t-j6L1Jg15Te7ZGI9BEMVHIVt28VV9,827925091681,t-p8XyOg9fhlfNgRbmwjCK9YxW43g4,,,1745621568448,1745623033953,,,,0
